Cockayne syndrome type 2	source	native	name	Corrected p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections
182	GO:BP	GO:2000001	regulation of DNA damage checkpoint	1.8312218455329605e-07	True	"""Any process that modulates the frequency, rate or extent of a DNA damage checkpoint."" [GOC:obol]"	26	102	6	15719	0.0588235294117647	0.2307692307692307	query_1	['GO:0000077', 'GO:0080135', 'GO:1901976']	['RPA2', 'BRCA2', 'RAD51', 'BRCA1', 'BARD1', 'CUL4A']
183	GO:BP	GO:0032206	positive regulation of telomere maintenance	2.201665966039074e-07	True	"""Any process that activates or increases the frequency, rate or extent of a process that affects and monitors the activity of telomeric proteins and the length of telomeric DNA."" [GOC:mah]"	70	102	8	15719	0.0784313725490196	0.1142857142857142	query_1	['GO:0000723', 'GO:0032204', 'GO:0051054', 'GO:2001252']	['NBN', 'RAD50', 'ATR', 'XRCC5', 'ERCC1', 'ATM', 'MRE11', 'PNKP']
185	GO:BP	GO:0060255	regulation of macromolecule metabolic process	2.986957877198859e-07	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	5751	102	65	15719	0.6372549019607843	0.0113023821944009	query_1	['GO:0019222', 'GO:0043170']	['RBBP8', 'CUL3', 'HUS1', 'BRIP1', 'AKT1', 'CUL4B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'APLF', 'MLH1', 'H2AX', 'RPA2', 'DDB1', 'MSH3', 'OGG1', 'RBX1', 'BRCA2', 'POLA1', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'POLE3', 'MRE11', 'RAD51', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'CHRAC1', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'POLB', 'BARD1', 'WRN', 'RMI2', 'TP53', 'PNKP', 'NEIL1', 'CUL4A', 'RNF8', 'MSH6']
184	GO:BP	GO:0010604	positive regulation of macromolecule metabolic process	2.986957877198859e-07	True	"""Any process that increases the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]"	3362	102	47	15719	0.4607843137254901	0.0139797739440809	query_1	['GO:0009893', 'GO:0043170', 'GO:0060255']	['RBBP8', 'CUL3', 'AKT1', 'CUL4B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'FANCI', 'RAD51AP1', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'APLF', 'MLH1', 'H2AX', 'DDB1', 'RBX1', 'BRCA2', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'BLM', 'ATM', 'MRE11', 'RAD51', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'BARD1', 'WRN', 'TP53', 'PNKP', 'RNF8']
90	REAC	REAC:R-HSA-5696394	DNA Damage Recognition in GG-NER	3.219302869960748e-07	True	DNA Damage Recognition in GG-NER	38	97	7	10022	0.0721649484536082	0.1842105263157894	query_1	['REAC:R-HSA-5696399']	['CUL4B', 'DDB2', 'DDB1', 'RBX1', 'PARP1', 'COPS5', 'CUL4A']
188	GO:BP	GO:0071139	resolution of recombination intermediates	3.2999019359171495e-07	True	"""The cleavage and rejoining of intermediates, such as Holliday junctions, formed during DNA recombination to produce two intact molecules in which genetic material has been exchanged."" [GOC:elh, GOC:mah, GOC:vw]"	6	102	4	15719	0.0392156862745098	0.6666666666666666	query_1	['GO:0006259', 'GO:0006310']	['BLM', 'TOP3A', 'RMI2', 'RMI1']
187	GO:BP	GO:0097680	double-strand break repair via classical nonhomologous end joining	3.2999019359171495e-07	True	"""An instance of double-strand break repair via nonhomologous end joining that requires a number of factors important for V(D)J recombination, including the KU70/80 heterodimer (KU), XRCC4, ligase IV, and DNA-PKcs in mammals. It does not produce translocations (as opposed to the alternative nonhomologous end joining)."" [GOC:rph, PMID:18584027]"	6	102	4	15719	0.0392156862745098	0.6666666666666666	query_1	['GO:0006303']	['XRCC6', 'LIG4', 'ERCC6', 'ERCC8']
186	GO:BP	GO:0006269	DNA replication, synthesis of RNA primer	3.2999019359171495e-07	True	"""The synthesis of a short RNA polymer, usually 4-15 nucleotides long, using one strand of unwound DNA as a template; the RNA then serves as a primer from which DNA polymerases extend synthesis."" [PMID:11395402]"	6	102	4	15719	0.0392156862745098	0.6666666666666666	query_1	['GO:0006261', 'GO:0032774']	['POLA1', 'PRIM1', 'PRIM2', 'POLA2']
91	REAC	REAC:R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	3.9645435815796557e-07	True	SUMO E3 ligases SUMOylate target proteins	170	97	12	10022	0.1237113402061855	0.0705882352941176	query_1	['REAC:R-HSA-2990846']	['TP53BP1', 'RAD52', 'MDC1', 'PCNA', 'AR', 'PARP1', 'XRCC4', 'RPA1', 'BLM', 'BRCA1', 'WRN', 'TP53']
189	GO:BP	GO:0097190	apoptotic signaling pathway	5.090372355789546e-07	True	"""The series of molecular signals which triggers the apoptotic death of a cell. The pathway starts with reception of a signal, and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis]"	588	102	18	15719	0.1764705882352941	0.0306122448979591	query_1	['GO:0006915', 'GO:0007165']	['CUL3', 'AKT1', 'NBN', 'MSH2', 'MLH1', 'BRCA2', 'AR', 'PARP1', 'ATM', 'RAD9A', 'ERCC6', 'BRCA1', 'PRKDC', 'POLB', 'CUL1', 'TP53', 'CUL4A', 'MSH6']
48	GO:CC	GO:0080008	Cul4-RING E3 ubiquitin ligase complex	5.264389189318565e-07	True	"""A ubiquitin ligase complex in which a cullin from the Cul4 family and a RING domain protein form the catalytic core; substrate specificity is conferred by an adaptor protein."" [PMID:16792691, PMID:18223036, PMID:18552200]"	37	103	6	16420	0.058252427184466	0.1621621621621621	query_1	['GO:0031461']	['CUL4B', 'DDB2', 'DDB1', 'RBX1', 'ERCC8', 'CUL4A']
92	REAC	REAC:R-HSA-2990846	SUMOylation	5.400203122020273e-07	True	SUMOylation	175	97	12	10022	0.1237113402061855	0.0685714285714285	query_1	['REAC:R-HSA-597592']	['TP53BP1', 'RAD52', 'MDC1', 'PCNA', 'AR', 'PARP1', 'XRCC4', 'RPA1', 'BLM', 'BRCA1', 'WRN', 'TP53']
190	GO:BP	GO:0090399	replicative senescence	5.65913685110081e-07	True	"""A cell aging process associated with the dismantling of a cell as a response to telomere shortening and/or cellular aging."" [GOC:BHF]"	16	102	5	15719	0.0490196078431372	0.3125	query_1	['GO:0044237']	['ATR', 'ERCC1', 'ATM', 'WRN', 'TP53']
191	GO:BP	GO:0031325	positive regulation of cellular metabolic process	5.710595295778543e-07	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]"	2845	102	42	15719	0.4117647058823529	0.014762741652021	query_1	['GO:0009893', 'GO:0031323', 'GO:0044237', 'GO:0048522']	['RBBP8', 'AKT1', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'RAD51AP1', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'APLF', 'MLH1', 'H2AX', 'DDB1', 'BRCA2', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'BLM', 'ATM', 'MRE11', 'RAD51', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'WRN', 'TP53', 'PNKP', 'RNF8']
49	GO:CC	GO:0005730	nucleolus	6.528350821841992e-07	True	"""A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."" [ISBN:0198506732]"	978	103	22	16420	0.2135922330097087	0.0224948875255623	query_1	['GO:0031981', 'GO:0043232']	['HUS1', 'NBN', 'XRCC6', 'HLTF', 'FEN1', 'POLA1', 'PARP1', 'XRCC5', 'NHEJ1', 'APTX', 'FANCD2', 'BLM', 'ATM', 'ERCC6', 'APEX1', 'HUS1B', 'PRKDC', 'XRCC1', 'KAT5', 'WRN', 'TP53', 'PNKP']
50	GO:CC	GO:0005622	intracellular anatomical structure	7.886826936393421e-07	True	"""A component of a cell contained within (but not including) the plasma membrane. In eukaryotes it includes the nucleus and cytoplasm."" [ISBN:0198506732]"	13702	103	102	16420	0.9902912621359224	0.0074441687344913	query_1	['GO:0110165']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'USP45', 'BRIP1', 'AKT1', 'CUL4B', 'DDB2', 'XPA', 'RAD9B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'RAD52', 'FANCI', 'RAD51AP1', 'LIG3', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'FEN1', 'TDP1', 'POLD4', 'H2AX', 'WDR20', 'RPA2', 'DDB1', 'MSH3', 'MDC1', 'OGG1', 'RBX1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'RAD1', 'PCNA', 'USP12', 'ATR', 'RPA3', 'AR', 'USP24', 'PMS2', 'PARP1', 'XRCC4', 'XRCC5', 'ERCC1', 'NHEJ1', 'RPA1', 'APTX', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'POLE3', 'MRE11', 'RAD51', 'TOP3A', 'ERCC6', 'APEX1', 'PRIM2', 'HUS1B', 'EXO1', 'USP46', 'CAND1', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'CHRAC1', 'POLA2', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'BARD1', 'WRN', 'RMI2', 'POLE2', 'RMI1', 'CUL1', 'TP53', 'PNKP', 'NEIL1', 'CUL4A', 'POLE', 'POLD2', 'RNF8', 'MSH6']
192	GO:BP	GO:0048523	negative regulation of cellular process	8.476848366058606e-07	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]"	4494	102	55	15719	0.5392156862745098	0.0122385402759234	query_1	['GO:0009987', 'GO:0048519', 'GO:0050794']	['RBBP8', 'CUL3', 'HUS1', 'RPA4', 'BRIP1', 'AKT1', 'RAD9B', 'NBN', 'MSH2', 'TP53BP1', 'RAD50', 'LIG3', 'XRCC6', 'LIG4', 'MLH1', 'H2AX', 'RPA2', 'DDB1', 'MSH3', 'MDC1', 'OGG1', 'RBX1', 'BRCA2', 'RAD1', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'ERCC4', 'ATRIP', 'FANCD2', 'BLM', 'ATM', 'RAD9A', 'MRE11', 'RAD51', 'ERCC6', 'APEX1', 'HUS1B', 'BRCA1', 'CDK2', 'ERCC5', 'PRKDC', 'XRCC1', 'KAT5', 'COPS5', 'BARD1', 'RMI2', 'TP53', 'NEIL1', 'CUL4A', 'RNF8', 'MSH6']
193	GO:BP	GO:0006979	response to oxidative stress	9.403399135504014e-07	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of oxidative stress, a state often resulting from exposure to high levels of reactive oxygen species, e.g. superoxide anions, hydrogen peroxide (H2O2), and hydroxyl radicals."" [GOC:jl, PMID:12115731]"	416	102	15	15719	0.1470588235294117	0.0360576923076923	query_1	['GO:0006950']	['AKT1', 'RAD52', 'OGG1', 'PCNA', 'PARP1', 'ERCC1', 'FANCD2', 'ERCC6', 'APEX1', 'XRCC1', 'ERCC8', 'WRN', 'TP53', 'PNKP', 'NEIL1']
194	GO:BP	GO:2000781	positive regulation of double-strand break repair	9.7769614604173e-07	True	"""Any process that activates or increases the frequency, rate or extent of double-strand break repair."" [GOC:BHF]"	85	102	8	15719	0.0784313725490196	0.0941176470588235	query_1	['GO:0006302', 'GO:0045739', 'GO:2000779']	['RBBP8', 'RAD51AP1', 'WDR48', 'PARP1', 'ERCC6', 'PRKDC', 'KAT5', 'PNKP']
53	GO:CC	GO:0032807	DNA ligase IV complex	1.1157912758788678e-06	True	"""A eukaryotically conserved protein complex that contains DNA ligase IV and is involved in DNA repair by non-homologous end joining; in addition to the ligase, the complex also contains XRCC4 or a homolog, e.g. Saccharomyces Lif1p."" [PMID:16314503]"	3	103	3	16420	0.029126213592233	1.0	query_1	['GO:0070419', 'GO:0140513']	['LIG4', 'XRCC4', 'NHEJ1']
52	GO:CC	GO:0000110	nucleotide-excision repair factor 1 complex	1.1157912758788678e-06	True	"""One of several protein complexes involved in nucleotide-excision repair; possesses DNA damage recognition and endodeoxynuclease activities. In S. cerevisiae, it is composed of Rad1p, Rad10p, and Rad14p; in human the subunits are ERCC4/XPF, ERCC1 and XPA, respectively."" [PMID:10915862]"	3	103	3	16420	0.029126213592233	1.0	query_1	['GO:0000109']	['XPA', 'ERCC1', 'ERCC4']
51	GO:CC	GO:0043073	germ cell nucleus	1.1157912758788678e-06	True	"""The nucleus of a germ cell, a reproductive cell in multicellular organisms."" [CL:0000586, GOC:go_curators]"	69	103	7	16420	0.0679611650485436	0.1014492753623188	query_1	['GO:0005634']	['MLH1', 'H2AX', 'PCNA', 'RAD51', 'BRCA1', 'CDK2', 'TP53']
93	REAC	REAC:R-HSA-164843	2-LTR circle formation	1.3934299004809943e-06	True	2-LTR circle formation	7	97	4	10022	0.0412371134020618	0.5714285714285714	query_1	['REAC:R-HSA-162592']	['XRCC6', 'LIG4', 'XRCC4', 'XRCC5']
195	GO:BP	GO:0006290	pyrimidine dimer repair	1.4701820994505151e-06	True	"""The repair of UV-induced T-T, C-T and C-C dimers."" [ISBN:0815316194]"	8	102	4	15719	0.0392156862745098	0.5	query_1	['GO:0006281']	['DDB2', 'ERCC1', 'ERCC6', 'POLB']
196	GO:BP	GO:0006275	regulation of DNA replication	1.5984729678287213e-06	True	"""Any process that modulates the frequency, rate or extent of DNA replication."" [GOC:go_curators]"	126	102	9	15719	0.088235294117647	0.0714285714285714	query_1	['GO:0006260', 'GO:0051052']	['NBN', 'LIG3', 'PCNA', 'ATR', 'BLM', 'POLE3', 'CDK2', 'CHRAC1', 'TP53']
197	GO:BP	GO:0006996	organelle organization	1.774749143483943e-06	True	"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]"	3437	102	46	15719	0.4509803921568627	0.0133837649112598	query_1	['GO:0016043']	['CUL3', 'HUS1', 'BRIP1', 'AKT1', 'XPA', 'NBN', 'MSH2', 'RAD50', 'RAD51AP1', 'LIG3', 'XRCC6', 'LIG4', 'MLH1', 'FEN1', 'RPA2', 'MSH3', 'BRCA2', 'RAD1', 'PCNA', 'ATR', 'RPA3', 'PARP1', 'XRCC5', 'ERCC1', 'RPA1', 'ERCC4', 'FANCD2', 'BLM', 'ATM', 'MRE11', 'RAD51', 'TOP3A', 'APEX1', 'HUS1B', 'EXO1', 'BRCA1', 'CDK2', 'PRKDC', 'XRCC1', 'KAT5', 'WRN', 'RMI2', 'RMI1', 'TP53', 'PNKP', 'RNF8']
198	GO:BP	GO:1905168	positive regulation of double-strand break repair via homologous recombination	1.8961331603922516e-06	True	"""Any process that activates or increases the frequency, rate or extent of double-strand break repair via homologous recombination."" [GO_REF:0000058, GOC:TermGenie, PMID:12023299]"	38	102	6	15719	0.0588235294117647	0.1578947368421052	query_1	['GO:0000724', 'GO:0010569', 'GO:0045911', 'GO:2000781']	['RBBP8', 'RAD51AP1', 'WDR48', 'PARP1', 'ERCC6', 'KAT5']
94	REAC	REAC:R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	2.0207810018437327e-06	True	SUMOylation of DNA damage response and repair proteins	72	97	8	10022	0.0824742268041237	0.1111111111111111	query_1	['REAC:R-HSA-3108232']	['RAD52', 'MDC1', 'PARP1', 'XRCC4', 'RPA1', 'BLM', 'BRCA1', 'WRN']
199	GO:BP	GO:0031324	negative regulation of cellular metabolic process	2.050579763424571e-06	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]"	2090	102	34	15719	0.3333333333333333	0.016267942583732	query_1	['GO:0009892', 'GO:0031323', 'GO:0044237', 'GO:0048523']	['RBBP8', 'CUL3', 'AKT1', 'NBN', 'MSH2', 'TP53BP1', 'RAD50', 'LIG3', 'XRCC6', 'MLH1', 'MSH3', 'OGG1', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'ERCC4', 'BLM', 'ATM', 'ERCC6', 'APEX1', 'BRCA1', 'CDK2', 'PRKDC', 'XRCC1', 'KAT5', 'BARD1', 'RMI2', 'TP53', 'NEIL1', 'RNF8', 'MSH6']
200	GO:BP	GO:0070192	chromosome organization involved in meiotic cell cycle	2.256661375426553e-06	True	"""A process of chromosome organization that is involved in a meiotic cell cycle."" [GOC:mah]"	64	102	7	15719	0.0686274509803921	0.109375	query_1	['GO:0051276', 'GO:1903046']	['BRIP1', 'RAD50', 'MLH1', 'FANCD2', 'ATM', 'MRE11', 'RAD51']
201	GO:BP	GO:0032201	telomere maintenance via semi-conservative replication	2.5549219693937063e-06	True	"""The process in which telomeric DNA is synthesized semi-conservatively by the conventional replication machinery and telomeric accessory factors as part of cell cycle DNA replication."" [GOC:BHF, GOC:BHF_telomere, GOC:rl, GOC:vw, PMID:16598261]"	9	102	4	15719	0.0392156862745098	0.4444444444444444	query_1	['GO:0000723', 'GO:0022402', 'GO:0033260']	['FEN1', 'PCNA', 'BLM', 'WRN']
202	GO:BP	GO:0009059	macromolecule biosynthetic process	2.640361130879037e-06	True	"""The chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:mah]"	4375	102	53	15719	0.5196078431372549	0.0121142857142857	query_1	['GO:0043170', 'GO:1901576']	['RBBP8', 'CUL3', 'BRIP1', 'AKT1', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'LIG3', 'XRCC6', 'HLTF', 'PAXIP1', 'LIG4', 'MLH1', 'POLD4', 'OGG1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'RPA1', 'FANCD2', 'BLM', 'ATM', 'POLE3', 'MRE11', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'CHRAC1', 'POLA2', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'WRN', 'POLE2', 'TP53', 'PNKP', 'POLE', 'POLD2', 'RNF8']
205	GO:BP	GO:0061819	telomeric DNA-containing double minutes formation	3.236346119727508e-06	True	"""A telomere maintenance process that results in the formation of small fragments of circular extrachromosomal DNA elements which contain telomeric DNA. It is speculated that telomeric DNA-containing double minutes are formed through a recombination event between the telomere and chromosome-internal TTAGGG-like sequences. Telomeric DNA-containing double minutes appear as two closely positioned dots in metaphase."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:14690602, PMID:2397458]"	3	102	3	15719	0.0294117647058823	1.0	query_1	['GO:0000722']	['ERCC1', 'ERCC4', 'XRCC1']
204	GO:BP	GO:1905764	regulation of protection from non-homologous end joining at telomere	3.236346119727508e-06	True	"""Any process that modulates the frequency, rate or extent of protection from non-homologous end joining at telomere."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:14690602]"	3	102	3	15719	0.0294117647058823	1.0	query_1	['GO:0031848', 'GO:1904353', 'GO:1904505']	['ERCC1', 'ERCC4', 'XRCC1']
203	GO:BP	GO:1905765	negative regulation of protection from non-homologous end joining at telomere	3.236346119727508e-06	True	"""Any process that stops, prevents or reduces the frequency, rate or extent of protection from non-homologous end joining at telomere."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:14690602]"	3	102	3	15719	0.0294117647058823	1.0	query_1	['GO:0031848', 'GO:1904354', 'GO:1904506', 'GO:1905764']	['ERCC1', 'ERCC4', 'XRCC1']
206	GO:BP	GO:0007004	telomere maintenance via telomerase	3.7062236015545463e-06	True	"""The maintenance of proper telomeric length by the addition of telomeric repeats by telomerase."" [GOC:elh]"	69	102	7	15719	0.0686274509803921	0.1014492753623188	query_1	['GO:0006278', 'GO:0010833']	['RAD50', 'ATR', 'XRCC5', 'RPA1', 'ATM', 'MRE11', 'PNKP']
207	GO:BP	GO:0002366	leukocyte activation involved in immune response	3.82631962108532e-06	True	"""A change in morphology and behavior of a leukocyte resulting from exposure to a specific antigen, mitogen, cytokine, cellular ligand, or soluble factor, leading to the initiation or perpetuation of an immune response."" [GOC:add, ISBN:0781735149]"	285	102	12	15719	0.1176470588235294	0.0421052631578947	query_1	['GO:0002263', 'GO:0045321']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'ERCC1', 'EXO1', 'TP53', 'RNF8', 'MSH6']
208	GO:BP	GO:0009893	positive regulation of metabolic process	3.8733095019732174e-06	True	"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]"	3655	102	47	15719	0.4607843137254901	0.0128590971272229	query_1	['GO:0008152', 'GO:0019222', 'GO:0048518']	['RBBP8', 'CUL3', 'AKT1', 'CUL4B', 'NBN', 'MSH2', 'USP1', 'TP53BP1', 'RAD50', 'FANCI', 'RAD51AP1', 'XRCC6', 'HLTF', 'WDR48', 'PAXIP1', 'APLF', 'MLH1', 'H2AX', 'DDB1', 'RBX1', 'BRCA2', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'BLM', 'ATM', 'MRE11', 'RAD51', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'XRCC1', 'ERCC8', 'KAT5', 'COPS5', 'BARD1', 'WRN', 'TP53', 'PNKP', 'RNF8']
209	GO:BP	GO:0006278	RNA-templated DNA biosynthetic process	4.0377630695464585e-06	True	"""A DNA biosynthetic process that uses RNA as a template for RNA-dependent DNA polymerases (e.g. reverse transcriptase) that synthesize the new strand."" [GOC:mah, ISBN:0198506732]"	70	102	7	15719	0.0686274509803921	0.1	query_1	['GO:0071897']	['RAD50', 'ATR', 'XRCC5', 'RPA1', 'ATM', 'MRE11', 'PNKP']
95	REAC	REAC:R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	4.12362969162062e-06	True	DNA Damage/Telomere Stress Induced Senescence	79	97	8	10022	0.0824742268041237	0.1012658227848101	query_1	['REAC:R-HSA-2559583']	['NBN', 'RAD50', 'H2AX', 'ATM', 'MRE11', 'CDK2', 'KAT5', 'TP53']
55	GO:CC	GO:0070522	ERCC4-ERCC1 complex	4.136301239779295e-06	True	"""A heterodimeric nucleotide-excision repair complex that has endonuclease activity specific for bubble structures characteristic of certain DNA lesions. The subunits are known as XPF/ERCC4 and ERCC1 in mammals, and Rad1p and Rad10p in S. cerevisiae."" [PMID:14734547]"	4	103	3	16420	0.029126213592233	0.75	query_1	['GO:0000109']	['ERCC1', 'ERCC4', 'XRCC1']
54	GO:CC	GO:0005958	DNA-dependent protein kinase-DNA ligase 4 complex	4.136301239779295e-06	True	"""A large protein complex which is involved in the repair of DNA double-strand breaks and, in mammals, V(D)J recombination events. It consists of the DNA-dependent protein kinase catalytic subunit (DNA-PKcs), the DNA end-binding heterodimer Ku, the nuclear phosphoprotein XRCC4 or a homolog thereof, and DNA ligase IV."" [GOC:jl, GOC:mah, PMID:10854421, PMID:12235392, PMID:17072889]"	4	103	3	16420	0.029126213592233	0.75	query_1	['GO:0070419', 'GO:0140513']	['LIG4', 'XRCC4', 'PRKDC']
56	GO:CC	GO:0070532	BRCA1-B complex	4.136301239779295e-06	True	"""A protein complex that contains the BRCA1-BARD1 heterodimer, BACH1 and TopBP1, and binds to DNA during S phase at DNA damage sites."" [GOC:mah, PMID:16391231]"	4	103	3	16420	0.029126213592233	0.75	query_1	['GO:0140513']	['BRIP1', 'BRCA1', 'BARD1']
96	REAC	REAC:R-HSA-5632928	Defective Mismatch Repair Associated With MSH2	4.205132037463031e-06	True	Defective Mismatch Repair Associated With MSH2	3	97	3	10022	0.0309278350515463	1.0	query_1	['REAC:R-HSA-5423599']	['MSH2', 'MSH3', 'MSH6']
210	GO:BP	GO:0002263	cell activation involved in immune response	4.378804006660321e-06	True	"""A change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand, leading to the initiation or perpetuation of an immune response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]"	289	102	12	15719	0.1176470588235294	0.0415224913494809	query_1	['GO:0001775', 'GO:0002252', 'GO:0006955']	['NBN', 'MSH2', 'TP53BP1', 'PAXIP1', 'LIG4', 'APLF', 'MLH1', 'ERCC1', 'EXO1', 'TP53', 'RNF8', 'MSH6']
211	GO:BP	GO:0044271	cellular nitrogen compound biosynthetic process	4.398458145385815e-06	True	"""The chemical reactions and pathways resulting in the formation of organic and inorganic nitrogenous compounds."" [GOC:jl, ISBN:0198506732]"	4445	102	53	15719	0.5196078431372549	0.0119235095613048	query_1	['GO:0034641', 'GO:0044249']	['RBBP8', 'CUL3', 'BRIP1', 'AKT1', 'USP1', 'TP53BP1', 'POLD3', 'RAD50', 'LIG3', 'XRCC6', 'HLTF', 'PAXIP1', 'LIG4', 'MLH1', 'POLD4', 'OGG1', 'LIG1', 'POLE4', 'BRCA2', 'POLA1', 'PRIM1', 'PCNA', 'ATR', 'AR', 'PARP1', 'XRCC5', 'ERCC1', 'RPA1', 'FANCD2', 'BLM', 'ATM', 'POLE3', 'MRE11', 'ERCC6', 'APEX1', 'PRIM2', 'CAND1', 'BRCA1', 'CDK2', 'PRKDC', 'CHRAC1', 'POLA2', 'KAT5', 'COPS5', 'POLD1', 'POLB', 'WRN', 'POLE2', 'TP53', 'PNKP', 'POLE', 'POLD2', 'RNF8']
