Cluster	HPO ID	Phenotype	p-value	Corrected p-value
1	HP:0001654	Abnormal heart valve morphology	0.03161649436129509	0.20460516963936545
1	HP:0001645	Sudden cardiac death	1.0	1.0
1	HP:0001976	Reduced antithrombin III activity	1.0	1.0
1	HP:0002014	Diarrhea	0.6005608043866786	1.0
1	HP:0007957	Corneal opacity	0.42119392112139736	1.0
1	HP:0002745	Oral leukoplakia	9.965463987860638e-05	0.003411764845704153
1	HP:0002071	Abnormality of extrapyramidal motor function	1.0	1.0
1	HP:0002750	Delayed skeletal maturation	0.4778459600307848	1.0
1	HP:0000653	Sparse eyelashes	1.0	1.0
1	HP:0001338	Partial agenesis of the corpus callosum	1.0	1.0
1	HP:0012110	Hypoplasia of the pons	1.0	1.0
1	HP:0001010	Hypopigmentation of the skin	0.08688182609193236	0.39634384879396567
1	HP:0010624	Aplastic/hypoplastic toenail	0.20456092928266598	0.7401090385717677
1	HP:0005214	Intestinal obstruction	1.0	1.0
1	HP:0000958	Dry skin	0.26360383841152424	0.8899891970131659
1	HP:0012056	Cutaneous melanoma	0.041929276740746466	0.24545722521192354
1	HP:0012569	Delayed menarche	0.0227844269676129	0.1661922908225882
1	HP:0001639	Hypertrophic cardiomyopathy	0.2536370464285363	0.8649023283213088
1	HP:0002179	Opisthotonus	1.0	1.0
1	HP:0005876	Progressive flexion contractures	1.0	1.0
1	HP:0001640	Cardiomegaly	1.0	1.0
1	HP:0005562	Multiple renal cysts	1.0	1.0
1	HP:0006579	Prolonged neonatal jaundice	1.0	1.0
1	HP:0000876	Oligomenorrhea	1.0	1.0
1	HP:0010450	Esophageal stenosis	0.032400818652568136	0.20460516963936545
1	HP:0001197	Abnormality of prenatal development or birth	1.0	1.0
1	HP:0032263	Increased blood pressure	0.000587235592990688	0.011442704983418548
1	HP:0000545	Myopia	1.0	1.0
1	HP:0007485	Absence of subcutaneous fat	0.025999707348918048	0.17978758713614415
1	HP:0011451	Primary microcephaly	1.0	1.0
1	HP:0000579	Nasolacrimal duct obstruction	1.0	1.0
1	HP:0001053	Hypopigmented skin patches	0.20456092928266598	0.7401090385717677
1	HP:0001870	Acroosteolysis of distal phalanges (feet)	5.990526872815866e-05	0.0023345939012916687
1	HP:0005852	Limited elbow extension and supination	1.0	1.0
1	HP:0001027	Soft, doughy skin	1.0	1.0
1	HP:0007418	Alopecia totalis	0.035586704950513595	0.22266176858945205
1	HP:0000025	Functional abnormality of male internal genitalia	0.023649880596720744	0.17067956155516983
1	HP:0002172	Postural instability	0.015408042502136732	0.12893601210376995
1	HP:0002360	Sleep disturbance	0.6342439678842893	1.0
1	HP:0002344	Progressive neurologic deterioration	1.0	1.0
1	HP:0009832	Abnormal distal phalanx morphology of finger	0.059952672693548335	0.3125637261960648
1	HP:0000212	Gingival overgrowth	1.0	1.0
1	HP:0011170	Generalized myoclonic-atonic seizure	1.0	1.0
1	HP:0001172	Abnormal thumb morphology	1.0	1.0
1	HP:0002942	Thoracic kyphosis	1.0	1.0
1	HP:0001138	Optic neuropathy	1.0	1.0
1	HP:0001260	Dysarthria	0.2873815641479837	0.9514282851889557
1	HP:0000713	Agitation	1.0	1.0
1	HP:0000275	Narrow face	0.0005050621078350276	0.010598534078261194
1	HP:0002714	Downturned corners of mouth	1.0	1.0
1	HP:0011527	Lentiglobus	1.0	1.0
1	HP:0002019	Constipation	1.0	1.0
1	HP:0003072	Hypercalcemia	1.0	1.0
1	HP:0001653	Mitral regurgitation	0.013946280753962943	0.11889204342753408
1	HP:0001289	Confusion	0.22298002057951558	0.7859037417841324
1	HP:0000546	Retinal degeneration	0.1830144515664729	0.6895903644659366
1	HP:0012471	Thick vermilion border	1.0	1.0
1	HP:0000543	Optic disc pallor	1.0	1.0
1	HP:0100840	Aplasia/Hypoplasia of the eyebrow	0.009118418011092269	0.09012697222557867
1	HP:0000023	Inguinal hernia	1.0	1.0
1	HP:0007381	Congenital exfoliative erythroderma	1.0	1.0
1	HP:0002672	Gastrointestinal carcinoma	0.057616646960973204	0.30579418853995116
1	HP:0000998	Hypertrichosis	1.0	1.0
1	HP:0003079	Defective DNA repair after ultraviolet radiation damage	1.0	1.0
1	HP:0000815	Hypergonadotropic hypogonadism	1.0	1.0
1	HP:0008734	Decreased testicular size	1.0	1.0
1	HP:0100615	Ovarian neoplasm	0.00014531454178829683	0.004239803398264213
1	HP:0010754	Abnormality of the temporomandibular joint	1.0	1.0
1	HP:0000044	Hypogonadotropic hypogonadism	1.0	1.0
1	HP:0001608	Abnormality of the voice	0.21124540096313213	0.7582598076676638
1	HP:0009830	Peripheral neuropathy	0.6883175320668415	1.0
1	HP:0000176	Submucous cleft hard palate	1.0	1.0
1	HP:0001837	Broad toe	1.0	1.0
1	HP:0000735	Impaired social interactions	1.0	1.0
1	HP:0012732	Anorectal anomaly	0.45208185801743495	1.0
1	HP:0004934	Vascular calcification	1.0	1.0
1	HP:0000684	Delayed eruption of teeth	0.004577442065059957	0.05336436732257933
1	HP:0100872	Abnormality of the plantar skin of foot	0.354509570935485	1.0
1	HP:0000468	Increased adipose tissue around the neck	0.009824491174032371	0.09371053119846262
1	HP:0003070	Elbow ankylosis	1.0	1.0
1	HP:0001618	Dysphonia	1.0	1.0
1	HP:0012378	Fatigue	1.0	1.0
1	HP:0010874	Tendon xanthomatosis	1.0	1.0
1	HP:0001762	Talipes equinovarus	1.0	1.0
1	HP:0010669	Hypoplasia of the zygomatic bone	1.0	1.0
1	HP:0100838	Recurrent cutaneous abscess formation	1.0	1.0
1	HP:0006334	Hypoplasia of the primary teeth	1.0021815620398293e-05	0.0005943372394010118
1	HP:0000267	Cranial asymmetry	1.0	1.0
1	HP:0000292	Loss of facial adipose tissue	1.0	1.0
1	HP:0002616	Aortic root aneurysm	0.06999444816610774	0.3434259974768739
1	HP:0100334	Unilateral cleft palate	1.0	1.0
1	HP:0000952	Jaundice	1.0	1.0
1	HP:0100542	Abnormal localization of kidney	1.0	1.0
1	HP:0004950	Peripheral arterial stenosis	0.032400818652568136	0.20460516963936545
1	HP:0000691	Microdontia	1.0	1.0
1	HP:0002804	Arthrogryposis multiplex congenita	1.0	1.0
1	HP:0000498	Blepharitis	0.06691423105570453	0.3361496495904993
1	HP:0012474	Carotid artery occlusion	0.00328484279680901	0.04187407079296719
1	HP:0002018	Nausea	1.0	1.0
1	HP:0003691	Scapular winging	1.0	1.0
1	HP:0000056	Abnormality of the clitoris	1.0	1.0
1	HP:0012444	Brain atrophy	0.6781364030497582	1.0
1	HP:0002748	Rickets	1.0	1.0
1	HP:0001872	Abnormality of thrombocytes	0.16079988170071755	0.6165857238150451
1	HP:0001643	Patent ductus arteriosus	1.0	1.0
1	HP:0000194	Open mouth	1.0	1.0
1	HP:0025428	Bronchospasm	1.0	1.0
1	HP:0002619	Varicose veins	1.0	1.0
1	HP:0001249	Intellectual disability	0.41914405163379687	1.0
1	HP:0000492	Abnormal eyelid morphology	0.1480932195342746	0.5821301194373215
1	HP:0001342	Cerebral hemorrhage	1.0	1.0
1	HP:0003097	Short femur	1.0	1.0
1	HP:0000400	Macrotia	0.08491807384637425	0.3915387555272557
1	HP:0000160	Narrow mouth	0.39491517739898185	1.0
1	HP:0000413	Atresia of the external auditory canal	1.0	1.0
1	HP:0006261	Abnormal phalangeal joint morphology of the hand	1.0	1.0
1	HP:0002516	Increased intracranial pressure	1.0	1.0
1	HP:0000232	Everted lower lip vermilion	1.0	1.0
1	HP:0001544	Prominent umbilicus	0.00328484279680901	0.04187407079296719
1	HP:0007618	Subcutaneous calcification	5.990526872815866e-05	0.0023345939012916687
1	HP:0002659	Increased susceptibility to fractures	0.059087826048887356	0.3111806746358392
1	HP:0002346	Head tremor	1.0	1.0
1	HP:0001126	Cryptophthalmos	1.0	1.0
1	HP:0000289	Broad philtrum	1.0	1.0
1	HP:0001212	Prominent fingertip pads	1.0	1.0
1	HP:0007552	Abnormal subcutaneous fat tissue distribution	1.0	1.0
1	HP:0000337	Broad forehead	1.0	1.0
1	HP:0004552	Scarring alopecia of scalp	1.0	1.0
1	HP:0010989	Abnormality of the intrinsic pathway	1.0	1.0
1	HP:0000286	Epicanthus	1.0	1.0
1	HP:0007754	Macular dystrophy	1.0	1.0
1	HP:0003834	Shoulder dislocation	1.0	1.0
1	HP:0005274	Prominent nasal tip	1.0	1.0
1	HP:0004422	Biparietal narrowing	1.0	1.0
1	HP:0002858	Meningioma	0.0014879291718371077	0.02387688694571547
1	HP:0005465	Facial hyperostosis	1.0	1.0
1	HP:0008479	Hypoplastic vertebral bodies	1.0	1.0
1	HP:0000635	Blue irides	1.0	1.0
1	HP:0001387	Joint stiffness	0.11044724005869547	0.47523670485823544
1	HP:0002644	Abnormal pelvic girdle bone morphology	0.14523896225853186	0.5742201290453259
1	HP:0004325	Decreased body weight	0.001403310270201853	0.023061629018738882
1	HP:0002642	Arteriovenous fistulas of celiac and mesenteric vessels	1.0	1.0
1	HP:0002795	Abnormal respiratory system physiology	0.9677895929685231	1.0
1	HP:0200125	Mitochondrial respiratory chain defects	1.0	1.0
1	HP:0002231	Sparse body hair	0.09729461301726214	0.4308761433621609
1	HP:0025167	Fragmented elastic fibers in the dermis	1.0	1.0
1	HP:0002664	Neoplasm	0.0007163780397910553	0.013527114295918723
1	HP:0000574	Thick eyebrow	1.0	1.0
1	HP:0001555	Asymmetry of the thorax	1.0	1.0
1	HP:0001217	Clubbing	1.0	1.0
1	HP:0000528	Anophthalmia	0.003607692310003448	0.04473538464404275
1	HP:0005294	Arterial dissection	1.0	1.0
1	HP:0010885	Avascular necrosis	0.01641806704827032	0.13173084384612185
1	HP:0010296	Ankyloglossia	0.032400818652568136	0.20460516963936545
1	HP:0012447	Abnormal myelination	0.15382323042966986	0.6011887859772771
1	HP:0008064	Ichthyosis	1.0	1.0
1	HP:0001310	Dysmetria	1.0	1.0
1	HP:0100785	Insomnia	1.0	1.0
1	HP:0001636	Tetralogy of Fallot	1.0	1.0
1	HP:0008065	Aplasia/Hypoplasia of the skin	1.2695878191882148e-10	4.3292944634318124e-08
1	HP:0007367	Atrophy/Degeneration affecting the central nervous system	0.7280954938058792	1.0
1	HP:0007018	Attention deficit hyperactivity disorder	1.0	1.0
1	HP:0002036	Hiatus hernia	1.0	1.0
1	HP:0000202	Orofacial cleft	1.0	1.0
1	HP:0001061	Acne	1.0	1.0
1	HP:0002308	Chiari malformation	1.0	1.0
1	HP:0006482	Abnormality of dental morphology	0.4152254296431552	1.0
1	HP:0009814	Upper limb peromelia	1.0	1.0
1	HP:0012804	Corneal ulceration	0.05449838486157674	0.29734318780476265
1	HP:0008935	Generalized neonatal hypotonia	1.0	1.0
1	HP:0011950	Bronchiolitis	1.0	1.0
1	HP:0002381	Aphasia	1.0	1.0
1	HP:0002292	Frontal balding	1.0	1.0
1	HP:0001622	Premature birth	1.0	1.0
1	HP:0001541	Ascites	1.0	1.0
1	HP:0000483	Astigmatism	1.0	1.0
1	HP:0000089	Renal hypoplasia	1.0	1.0
1	HP:0001324	Muscle weakness	1.0	1.0
1	HP:0003326	Myalgia	0.11578921442000453	0.4874582977434758
1	HP:0000870	Increased circulating prolactin concentration	1.0	1.0
1	HP:0000475	Broad neck	1.0	1.0
1	HP:0000164	Abnormality of the dentition	0.0022421427091488997	0.03185711099249061
1	HP:0000230	Gingivitis	1.0	1.0
1	HP:0004361	Abnormal circulating leptin concentration	3.3419791430703484e-06	0.0002681446794792915
1	HP:0000708	Atypical behavior	0.9516023098453301	1.0
1	HP:0007970	Congenital ptosis	1.0	1.0
1	HP:0000488	Retinopathy	0.16650030201565652	0.6343754523725014
1	HP:0012506	Small pituitary gland	1.0	1.0
1	HP:0001723	Restrictive cardiomyopathy	1.0	1.0
1	HP:0000540	Hypermetropia	1.0	1.0
1	HP:0004349	Reduced bone mineral density	0.0017183751832802404	0.026042930555491645
1	HP:0000455	Broad nasal tip	1.0	1.0
1	HP:0100545	Arterial stenosis	0.0006694958285808635	0.012861863523722504
1	HP:0003233	Decreased HDL cholesterol concentration	0.03876284847690567	0.23394922709070504
1	HP:0000008	Abnormal morphology of female internal genitalia	0.00010960306505138581	0.003411764845704153
1	HP:0003256	Abnormality of the coagulation cascade	1.0	1.0
1	HP:0003394	Muscle spasm	1.0	1.0
1	HP:0004326	Cachexia	0.01641806704827032	0.13173084384612185
1	HP:0001045	Vitiligo	1.0	1.0
1	HP:0000509	Conjunctivitis	0.02736012387884416	0.18566770632210663
1	HP:0000200	Short lingual frenulum	0.025999707348918048	0.17978758713614415
1	HP:0001634	Mitral valve prolapse	0.15812748970270485	0.6127440225979813
1	HP:0031250	Lip fissure	1.0	1.0
1	HP:0007431	Congenital ichthyosiform erythroderma	1.0	1.0
1	HP:0000934	Chondrocalcinosis	0.0008916510327718412	0.015592461650010147
1	HP:0001641	Abnormal pulmonary valve morphology	1.0	1.0
1	HP:0000822	Hypertension	0.00030630638233695355	0.007081388228942451
1	HP:0100543	Cognitive impairment	0.4285391305224274	1.0
1	HP:0001518	Small for gestational age	1.0	1.0
1	HP:0005113	Aortic arch aneurysm	1.0	1.0
1	HP:0003103	Abnormal cortical bone morphology	1.0	1.0
1	HP:0007272	Progressive psychomotor deterioration	1.0	1.0
1	HP:0002506	Diffuse cerebral atrophy	1.0	1.0
1	HP:0200041	Skin erosion	1.0	1.0
1	HP:0003185	Short greater sciatic notch	1.0	1.0
1	HP:0003474	Somatic sensory dysfunction	1.0	1.0
1	HP:0100578	Lipoatrophy	3.1956042870456592e-06	0.0002681446794792915
1	HP:0006709	Aplasia/Hypoplasia of the nipples	1.0	1.0
1	HP:0002250	Abnormal large intestine morphology	1.0	1.0
1	HP:0011819	Submucous cleft soft palate	1.0	1.0
1	HP:0005692	Joint hyperflexibility	0.37395151680127675	1.0
1	HP:0000587	Abnormal optic nerve morphology	0.40318481019543706	1.0
1	HP:0007410	Palmoplantar hyperhidrosis	1.0	1.0
1	HP:0000680	Delayed eruption of primary teeth	0.0001492012926075383	0.004239803398264213
1	HP:0100540	Palpebral edema	1.0	1.0
1	HP:0001635	Congestive heart failure	0.00011305165002054909	0.0034267211250673104
1	HP:0007443	Partial albinism	1.0	1.0
1	HP:0004054	Sclerosis of hand bone	0.025999707348918048	0.17978758713614415
1	HP:0001681	Angina pectoris	0.08525440644545083	0.3915387555272557
1	HP:0000519	Developmental cataract	0.008379261169625767	0.08466157211384849
1	HP:0002313	Spastic paraparesis	1.0	1.0
1	HP:0000627	Posterior embryotoxon	1.0	1.0
1	HP:0100651	Type I diabetes mellitus	1.0	1.0
1	HP:0002621	Atherosclerosis	6.539361994215691e-07	8.919689760110201e-05
1	HP:0004381	Supravalvular aortic stenosis	1.0	1.0
1	HP:0007457	Prominent veins on trunk	1.0	1.0
1	HP:0100769	Synovitis	1.0	1.0
1	HP:0002684	Thickened calvaria	1.0	1.0
1	HP:0001482	Subcutaneous nodule	0.26112379360463495	0.8838036091233797
1	HP:0001597	Abnormality of the nail	0.004253910783037184	0.051806556321988564
1	HP:0011832	Narrow nasal tip	0.013079353142467115	0.1122027527441833
1	HP:0000239	Large fontanelles	0.2486068132182448	0.8520092794715726
1	HP:0000290	Abnormality of the forehead	1.0	1.0
1	HP:0008606	Supraauricular pit	1.0	1.0
1	HP:0001873	Thrombocytopenia	0.13222585522657335	0.5335978299675919
1	HP:0000054	Micropenis	1.0	1.0
1	HP:0000465	Webbed neck	1.0	1.0
1	HP:0001025	Urticaria	0.14399903953013724	0.5709729358113581
1	HP:0000568	Microphthalmia	1.0	1.0
1	HP:0000518	Cataract	0.0007266502087619567	0.013527114295918723
1	HP:0001888	Lymphopenia	0.19115710476513814	0.7085279644012186
1	HP:0010935	Abnormality of the upper urinary tract	0.3472079694694968	1.0
1	HP:0100827	Lymphocytosis	1.0	1.0
1	HP:0000276	Long face	0.04747845250171103	0.26650456465981004
1	HP:0010831	Impaired proprioception	1.0	1.0
1	HP:0000387	Absent earlobe	0.019559293063215577	0.1490439985375757
1	HP:0001800	Hypoplastic toenails	1.0	1.0
1	HP:0007407	Excessive skin wrinkling on dorsum of hands and fingers	1.0	1.0
1	HP:0002290	Poliosis	1.0	1.0
1	HP:0100699	Scarring	0.04280288709944245	0.2489748718378344
1	HP:0001822	Hallux valgus	1.0	1.0
1	HP:0012542	Onychauxis	1.0	1.0
1	HP:0000460	Narrow nose	1.0	1.0
1	HP:0100559	Lower limb asymmetry	0.11801154502345954	0.4922561082935743
1	HP:0003777	Pili torti	0.0005419556731136471	0.011033246837716636
1	HP:0012745	Short palpebral fissure	1.0	1.0
1	HP:0002960	Autoimmunity	1.0	1.0
1	HP:0001321	Cerebellar hypoplasia	0.47604365318670944	1.0
1	HP:0002242	Abnormal intestine morphology	0.7814264276580966	1.0
1	HP:0000648	Optic atrophy	0.21616451507130022	0.7734954578426575
1	HP:0000946	Hypoplastic ilia	1.0	1.0
1	HP:0004380	Aortic valve calcification	0.0002774642984768301	0.006639671984603444
1	HP:0008476	Irregular sclerotic endplates	1.0	1.0
1	HP:0000378	Cupped ear	1.0	1.0
1	HP:0009771	Osteolytic defects of the phalanges of the hand	2.3746408760302836e-08	4.0487626936316335e-06
1	HP:0009763	Limb pain	1.0	1.0
1	HP:0007266	Cerebral dysmyelination	1.0	1.0
1	HP:0006101	Finger syndactyly	1.0	1.0
1	HP:0001808	Fragile nails	0.032400818652568136	0.20460516963936545
1	HP:0005328	Progeroid facial appearance	1.0374097215543965e-09	2.8300537204003934e-07
1	HP:0000666	Horizontal nystagmus	1.0	1.0
1	HP:0012330	Pyelonephritis	1.0	1.0
1	HP:0100820	Glomerulopathy	1.0	1.0
1	HP:0000272	Malar flattening	1.0	1.0
1	HP:0002227	White eyelashes	1.0	1.0
1	HP:0001167	Abnormal finger morphology	0.16704366305718546	0.6346728590807826
1	HP:0001999	Abnormal facial shape	0.0047434618418491555	0.05483120298544278
1	HP:0000193	Bifid uvula	1.0	1.0
1	HP:0008661	Urethral stenosis	0.04508601717982144	0.25416187382677313
1	HP:0006956	Lateral ventricle dilatation	1.0	1.0
1	HP:0410219	Hypoplasia of mandible relative to maxilla	1.0	1.0
1	HP:0001883	Talipes	0.502481314264472	1.0
1	HP:0010766	Ectopic calcification	1.2718469685845961e-08	2.891332108582315e-06
1	HP:0002953	Vertebral compression fracture	1.0	1.0
1	HP:0000298	Mask-like facies	1.0	1.0
1	HP:0001373	Joint dislocation	0.522733706810522	1.0
1	HP:0002187	Intellectual disability, profound	1.0	1.0
1	HP:0100539	Periorbital edema	1.0	1.0
1	HP:0005150	Abnormal atrioventricular conduction	0.12384906050569881	0.507297653242562
1	HP:0002080	Intention tremor	1.0	1.0
1	HP:0002150	Hypercalciuria	1.0	1.0
1	HP:0030890	Hyperintensity of cerebral white matter on MRI	1.0	1.0
1	HP:0005280	Depressed nasal bridge	1.0	1.0
1	HP:0000771	Gynecomastia	1.0	1.0
1	HP:0002063	Rigidity	1.0	1.0
1	HP:0000322	Short philtrum	1.0	1.0
1	HP:0002094	Dyspnea	0.676986303417981	1.0
1	HP:0000836	Hyperthyroidism	1.0	1.0
1	HP:0000679	Taurodontia	0.057616646960973204	0.30579418853995116
1	HP:0004437	Cranial hyperostosis	1.0	1.0
1	HP:0000270	Delayed cranial suture closure	1.0	1.0
1	HP:0001028	Hemangioma	0.27832252145904923	0.923678635693779
1	HP:0000125	Pelvic kidney	1.0	1.0
1	HP:0010819	Atonic seizure	1.0	1.0
1	HP:0001760	Abnormal foot morphology	0.006784995002058425	0.06958446002111046
1	HP:0002623	Overriding aorta	1.0	1.0
1	HP:0001596	Alopecia	0.00018164101867420519	0.004955166989432317
1	HP:0002828	Multiple joint contractures	1.0	1.0
1	HP:0008404	Nail dystrophy	0.0019971064967294577	0.02960927458194544
1	HP:0006480	Premature loss of teeth	1.0	1.0
1	HP:0007440	Generalized hyperpigmentation	0.11213793130899863	0.4779879322046066
1	HP:0007922	Hypermyelinated retinal nerve fibers	1.0	1.0
1	HP:0001348	Brisk reflexes	1.0	1.0
1	HP:0009125	Lipodystrophy	4.399696062723295e-05	0.0021432805105552053
1	HP:0002645	Wormian bones	0.08222114298979866	0.3867228932347771
1	HP:0000821	Hypothyroidism	1.0	1.0
1	HP:0004428	Elfin facies	1.0	1.0
1	HP:0000126	Hydronephrosis	1.0	1.0
1	HP:0011171	Simple febrile seizure	1.0	1.0
1	HP:0001155	Abnormality of the hand	0.08516792654737622	0.3915387555272557
1	HP:0000445	Wide nose	1.0	1.0
1	HP:0000633	Decreased lacrimation	0.041929276740746466	0.24545722521192354
1	HP:0001562	Oligohydramnios	1.0	1.0
1	HP:0000482	Microcornea	1.0	1.0
1	HP:0000026	Male hypogonadism	0.0020307835463329593	0.02978482534621674
1	HP:0012719	Functional abnormality of the gastrointestinal tract	1.0	1.0
1	HP:0000042	Absent external genitalia	1.0	1.0
1	HP:0003298	Spina bifida occulta	1.0	1.0
1	HP:0003635	Loss of subcutaneous adipose tissue in limbs	0.0227844269676129	0.1661922908225882
1	HP:0000077	Abnormality of the kidney	0.31431055845671396	1.0
1	HP:0010994	Abnormal corpus striatum morphology	1.0	1.0
1	HP:0002196	Myelopathy	1.0	1.0
1	HP:0008066	Abnormal blistering of the skin	0.3045996533637038	0.9987354018944519
1	HP:0005268	Miscarriage	0.1062280134059247	0.4599841596370835
1	HP:0001397	Hepatic steatosis	0.023649880596720744	0.17067956155516983
1	HP:0003065	Patellar hypoplasia	1.0	1.0
1	HP:0000592	Blue sclerae	1.0	1.0
1	HP:0006695	Atrioventricular canal defect	1.0	1.0
1	HP:0010628	Facial palsy	1.0	1.0
1	HP:0200021	Down-sloping shoulders	1.0	1.0
1	HP:0000078	Abnormality of the genital system	0.0031085309407935953	0.04187407079296719
1	HP:0011675	Arrhythmia	0.6688281274674459	1.0
1	HP:0002002	Deep philtrum	1.0	1.0
1	HP:0000767	Pectus excavatum	1.0	1.0
1	HP:0000174	Abnormal palate morphology	0.732723733932519	1.0
1	HP:0000929	Abnormal skull morphology	0.0021874771658513224	0.03174168993852345
1	HP:0008619	Bilateral sensorineural hearing impairment	1.0	1.0
1	HP:0005374	Cellular immunodeficiency	0.0010268974451804207	0.01750860144032617
1	HP:0006766	Papillary renal cell carcinoma	0.013079353142467115	0.1122027527441833
1	HP:0100013	Neoplasm of the breast	0.0003692256757373576	0.007994028915964378
1	HP:0004464	Postauricular pit	1.0	1.0
1	HP:0000593	Abnormal anterior chamber morphology	1.0	1.0
1	HP:0002721	Immunodeficiency	0.005336820278163082	0.059667400487003634
1	HP:0000819	Diabetes mellitus	0.0007711184951601573	0.013659813342837073
1	HP:0007469	Palmoplantar cutis gyrata	1.0	1.0
1	HP:0001252	Hypotonia	0.6189063302529817	1.0
1	HP:0000457	Depressed nasal ridge	1.0	1.0
1	HP:0200134	Epileptic encephalopathy	1.0	1.0
1	HP:0001337	Tremor	0.26725676754503574	0.8956713290698495
1	HP:0100240	Synostosis of joints	1.0	1.0
1	HP:0001284	Areflexia	1.0	1.0
1	HP:0003761	Calcinosis	1.0	1.0
1	HP:0010880	Increased nuchal translucency	1.0	1.0
1	HP:0000122	Unilateral renal agenesis	1.0	1.0
1	HP:0001300	Parkinsonism	1.0	1.0
1	HP:0002677	Small foramen magnum	1.0	1.0
1	HP:0008850	Severe postnatal growth retardation	1.0	1.0
1	HP:0008138	Equinus calcaneus	1.0	1.0
1	HP:0000010	Recurrent urinary tract infections	1.0	1.0
1	HP:0005743	Avascular necrosis of the capital femoral epiphysis	1.0	1.0
1	HP:0003028	Abnormality of the ankle	0.27832252145904923	0.923678635693779
1	HP:0000083	Renal insufficiency	0.5516811928094001	1.0
1	HP:0001290	Generalized hypotonia	1.0	1.0
1	HP:0006739	Squamous cell carcinoma of the skin	0.0005419556731136471	0.011033246837716636
1	HP:0003199	Decreased muscle mass	1.0	1.0
1	HP:0000657	Oculomotor apraxia	1.0	1.0
1	HP:0002289	Alopecia universalis	0.019559293063215577	0.1490439985375757
1	HP:0001332	Dystonia	1.0	1.0
1	HP:0005543	Reduced protein C activity	1.0	1.0
1	HP:0003076	Glycosuria	0.060725357362138695	0.3125637261960648
1	HP:0025201	Abnormal circulating apolipoprotein concentration	1.0	1.0
1	HP:0000582	Upslanted palpebral fissure	1.0	1.0
1	HP:0001770	Toe syndactyly	1.0	1.0
1	HP:0011370	Recurrent cutaneous fungal infections	1.0	1.0
1	HP:0007346	Subcortical white matter calcifications	0.016324277768114237	0.13173084384612185
1	HP:0009804	Tooth agenesis	0.00010340069706748263	0.003411764845704153
1	HP:0012707	Elevated brain lactate level by MRS	1.0	1.0
1	HP:0008936	Axial hypotonia	0.21775825206127603	0.7734954578426575
1	HP:0003241	External genital hypoplasia	0.6237637403472911	1.0
1	HP:0001874	Abnormality of neutrophils	0.32085589702860806	1.0
1	HP:0002725	Systemic lupus erythematosus	1.0	1.0
1	HP:0010804	Tented upper lip vermilion	1.0	1.0
1	HP:0008981	Calf muscle hypertrophy	0.07917854199568472	0.3763049870456932
1	HP:0000260	Wide anterior fontanel	1.0	1.0
1	HP:0001047	Atopic dermatitis	1.0	1.0
1	HP:0002536	Abnormal cortical gyration	1.0	1.0
1	HP:0006970	Periventricular leukomalacia	1.0	1.0
1	HP:0040078	Axonal degeneration	1.0	1.0
1	HP:0001030	Fragile skin	1.0	1.0
1	HP:0100718	Uterine rupture	1.0	1.0
1	HP:0000695	Natal tooth	1.0	1.0
1	HP:0000319	Smooth philtrum	1.0	1.0
1	HP:0002105	Hemoptysis	1.0	1.0
1	HP:0001048	Cavernous hemangioma	1.0	1.0
1	HP:0011003	High myopia	1.0	1.0
1	HP:0002910	Elevated hepatic transaminase	0.12011381679402677	0.49835368646184897
1	HP:0012448	Delayed myelination	1.0	1.0
1	HP:0008069	Neoplasm of the skin	0.0011482482143481574	0.019335932893467737
1	HP:0001647	Bicuspid aortic valve	1.0	1.0
1	HP:0003422	Vertebral segmentation defect	1.0	1.0
1	HP:0001513	Obesity	1.0	1.0
1	HP:0004372	Reduced consciousness/confusion	0.5833897772317465	1.0
1	HP:0009818	Amelia involving the lower limbs	1.0	1.0
1	HP:0003002	Breast carcinoma	0.08222114298979866	0.3867228932347771
1	HP:0100268	Upper lip pit	1.0	1.0
1	HP:0009773	Symphalangism affecting the phalanges of the hand	1.0	1.0
1	HP:0002595	Ileus	1.0	1.0
1	HP:0011220	Prominent forehead	1.0	1.0
1	HP:0100335	Non-midline cleft lip	1.0	1.0
1	HP:0000905	Progressive clavicular acroosteolysis	1.0021815620398293e-05	0.0005943372394010118
1	HP:0002120	Cerebral cortical atrophy	0.4251414362046207	1.0
1	HP:0003423	Thoracolumbar kyphoscoliosis	1.0	1.0
1	HP:0000962	Hyperkeratosis	0.022684680091588312	0.1661922908225882
1	HP:0004370	Abnormality of temperature regulation	0.7386976600934981	1.0
1	HP:0000464	Abnormality of the neck	0.7969233783800034	1.0
1	HP:0000431	Wide nasal bridge	1.0	1.0
1	HP:0000637	Long palpebral fissure	1.0	1.0
1	HP:0002256	Small bowel diverticula	1.0	1.0
1	HP:0003138	Increased blood urea nitrogen	0.025999707348918048	0.17978758713614415
1	HP:0000121	Nephrocalcinosis	1.0	1.0
1	HP:0002827	Hip dislocation	0.32314919597737807	1.0
1	HP:0000219	Thin upper lip vermilion	1.0	1.0
1	HP:0002321	Vertigo	1.0	1.0
1	HP:0001367	Abnormal joint morphology	0.6467882564814118	1.0
1	HP:0001627	Abnormal heart morphology	0.38053486934236297	1.0
1	HP:0000506	Telecanthus	1.0	1.0
1	HP:0000992	Cutaneous photosensitivity	0.014426371219871009	0.12222093381306867
1	HP:0010526	Dysgraphia	1.0	1.0
1	HP:0002171	Gliosis	1.0	1.0
1	HP:0000280	Coarse facial features	1.0	1.0
