	Unnamed: 0	source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	intersections	seeds	diseases
270	270	GO:BP	GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	4.7205587221124964e-14	True	"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with a ligand binding to a death domain receptor on the cell surface, and ends when the execution phase of apoptosis is triggered."" [GOC:mah, GOC:mtg_apoptosis]"	82	136	14	17376	0.1029411764705882	0.1707317073170731	query_1	['GO:0097191']	['BCL2L1', 'FADD', 'BCL2', 'TNFRSF1A', 'BAD', 'BAX', 'FASLG', 'GSK3B', 'TNFAIP3', 'TRADD', 'CFLAR', 'BID', 'TNF', 'CASP8']	0	0
271	271	GO:BP	GO:0140632	canonical inflammasome complex assembly	4.7205587221124964e-14	True	"""The aggregation, arrangement and bonding together of a set of components to form an inflammasome complex."" [PMID:33420028, PMID:33420033, PMID:33542150]"	36	136	11	17376	0.0808823529411764	0.3055555555555556	query_1	['GO:0065003']	['PTPN22', 'CARD8', 'MYD88', 'NLRP3', 'NLRP1', 'BRCC3', 'PYDC2', 'MEFV', 'PYCARD', 'AIM2', 'TLR4']	['PTPN22', 'BRCC3']	['Vogt-Koyanagi-Harada disease', 'Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
272	272	GO:BP	GO:0009889	regulation of biosynthetic process	5.3533997303113656e-14	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]"	3823	136	72	17376	0.5294117647058824	0.0188333769291132	query_1	['GO:0009058', 'GO:0019222']	['SHMT2', 'FBXW7', 'FBXW11', 'CUL3', 'NFKBIE', 'HSP90AA1', 'IKBKG', 'NFKB1', 'TAX1BP1', 'BTRC', 'HSPA1A', 'CARD8', 'UBE2V1', 'RBCK1', 'BIRC2', 'NFKBIB', 'HSPH1', 'REL', 'NLRC4', 'NFKBIA', 'FADD', 'NLRP2', 'FOXO3', 'MYD88', 'IKBKE', 'RNF31', 'MAP3K7', 'NLRP3', 'BCL2', 'RIPK1', 'MALT1', 'TNIP1', 'IRAK2', 'SHMT1', 'IRF7', 'TNFRSF1A', 'TRAF3', 'RELB', 'IRAK3', 'TP53', 'TRAF2', 'PYDC2', 'PTGES3', 'RELA', 'TICAM1', 'TBK1', 'BCL10', 'CARD11', 'TRAF6', 'TNIP2', 'PYCARD', 'TNFRSF1B', 'APP', 'UBE2N', 'AIM2', 'PELI1', 'FASLG', 'GSK3B', 'CREBBP', 'CAND1', 'HSPA8', 'NFKB2', 'TNFAIP3', 'TRADD', 'CFLAR', 'IRAK1', 'CHUK', 'HSP90AB1', 'TLR4', 'IKBKB', 'TNF', 'AKT1']	0	0
273	273	GO:BP	GO:0009612	response to mechanical stimulus	6.594258178598568e-14	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a mechanical stimulus."" [GOC:hb]"	209	136	19	17376	0.1397058823529411	0.0909090909090909	query_1	['GO:0009605', 'GO:0009628']	['CASP1', 'NFKB1', 'HTT', 'NFKBIA', 'FADD', 'MYD88', 'FAS', 'MAP3K14', 'CASP5', 'TNFRSF1A', 'RELA', 'BCL10', 'BAD', 'BAK1', 'LTBR', 'TNFSF14', 'TLR4', 'TNF', 'CASP8']	['FAS']	['Vogt-Koyanagi-Harada disease']
274	274	GO:BP	GO:0070498	interleukin-1-mediated signaling pathway	9.438679102901157e-14	True	"""The series of molecular signals initiated by interleukin-1 binding to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:BHF, GOC:mah, GOC:signaling]"	27	136	10	17376	0.0735294117647058	0.3703703703703703	query_1	['GO:0019221', 'GO:0071347']	['IRAK4', 'MYD88', 'MAP3K7', 'IRAK2', 'IRAK3', 'RELA', 'TRAF6', 'TNIP2', 'IRAK1', 'IKBKB']	0	0
275	275	REAC	REAC:R-HSA-5357786	TNFR1-induced proapoptotic signaling	1.130348156858356e-13	True	TNFR1-induced proapoptotic signaling	13	136	8	17376	0.0588235294117647	0.6153846153846154	query_1	['REAC:R-HSA-75893']	['FADD', 'RIPK1', 'TNFRSF1A', 'TRAF2', 'TNFAIP3', 'TRADD', 'TNF', 'CASP8']	0	0
276	276	GO:BP	GO:0062098	regulation of programmed necrotic cell death	1.4511134236221925e-13	True	"""Any process that modulates the frequency, rate or extent of programmed necrotic cell death."" [GOC:aruk, GOC:rph, PMID:27258785]"	28	136	10	17376	0.0735294117647058	0.3571428571428571	query_1	['GO:0010939', 'GO:0043067', 'GO:0097300']	['RBCK1', 'BIRC2', 'FADD', 'RNF31', 'RIPK1', 'BIRC3', 'TP53', 'PELI1', 'CFLAR', 'CASP8']	0	0
277	277	GO:BP	GO:1901216	positive regulation of neuron death	1.525120153157553e-13	True	"""Any process that activates or increases the frequency, rate or extent of neuron death."" [GOC:rph, GOC:TermGenie]"	89	136	14	17376	0.1029411764705882	0.1573033707865168	query_1	['GO:0010942', 'GO:0070997', 'GO:1901214']	['FBXW7', 'BCL2L11', 'MCL1', 'FOXO3', 'BBC3', 'TP53', 'SARM1', 'BAD', 'BAX', 'FASLG', 'GSK3B', 'TLR4', 'TNF', 'CASP8']	0	0
278	278	GO:BP	GO:0043254	regulation of protein-containing complex assembly	1.6464054488162564e-13	True	"""Any process that modulates the frequency, rate or extent of protein complex assembly."" [GOC:jl]"	403	136	24	17376	0.1764705882352941	0.0595533498759305	query_1	['GO:0044087', 'GO:0051128', 'GO:0065003']	['PTPN22', 'HSP90AA1', 'HSPA1A', 'CARD8', 'BIRC2', 'BCL2L11', 'MYD88', 'IKBKE', 'BBC3', 'TP53', 'BRCC3', 'TRAF2', 'PYDC2', 'MEFV', 'TICAM1', 'PYCARD', 'BAK1', 'BAX', 'GSK3B', 'CAND1', 'HSPA8', 'BID', 'TLR4', 'TNF']	['PTPN22', 'BRCC3']	['Vogt-Koyanagi-Harada disease', 'Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
279	279	GO:BP	GO:0019219	regulation of nucleobase-containing compound metabolic process	1.8231095610352853e-13	True	"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]"	3716	136	70	17376	0.5147058823529411	0.018837459634015	query_1	['GO:0006139', 'GO:0031323', 'GO:0051171', 'GO:0080090']	['FBXW11', 'CUL3', 'CUL4A', 'NFKBIE', 'HSP90AA1', 'IKBKG', 'NFKB1', 'TAX1BP1', 'BTRC', 'HSPA1A', 'CARD8', 'UBE2V1', 'RBCK1', 'BIRC2', 'NFKBIB', 'REL', 'NLRC4', 'NFKBIA', 'FADD', 'NLRP2', 'FOXO3', 'MYD88', 'IKBKE', 'RNF31', 'MAP3K7', 'NLRP3', 'RIPK1', 'MALT1', 'TNIP1', 'IRAK2', 'IRF7', 'TNFRSF1A', 'TRAF3', 'RELB', 'IRAK3', 'TP53', 'BRCC3', 'TRAF2', 'PYDC2', 'PTGES3', 'RELA', 'BABAM2', 'TICAM1', 'TBK1', 'BCL10', 'CARD11', 'TRAF6', 'TNIP2', 'PYCARD', 'TNFRSF1B', 'APP', 'UBE2N', 'AIM2', 'BAX', 'PELI1', 'FASLG', 'CREBBP', 'CAND1', 'HSPA8', 'NFKB2', 'TNFAIP3', 'TRADD', 'CFLAR', 'IRAK1', 'CHUK', 'HSP90AB1', 'TLR4', 'IKBKB', 'TNF', 'AKT1']	['BRCC3']	['Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
280	280	GO:CC	GO:0061702	canonical inflammasome complex	1.8415882281724474e-13	True	"""A cytosolic protein complex that is capable of activating caspase-1."" [GOC:dph, PMID:17599095]"	17	136	9	17376	0.0661764705882353	0.5294117647058824	query_1	['GO:0005829', 'GO:0032991']	['CASP1', 'CARD8', 'NLRC4', 'NLRP3', 'CASP5', 'NLRP1', 'MEFV', 'PYCARD', 'AIM2']	0	0
281	281	GO:BP	GO:0002220	innate immune response activating cell surface receptor signaling pathway	2.1867049639582047e-13	True	"""The series of molecular signals initiated by a ligand binding to a cell surface receptor that leads to the activation of an innate immune response."" [GOC:add, ISBN:0781735149, PMID:15199967]"	72	136	13	17376	0.0955882352941176	0.1805555555555555	query_1	['GO:0002429', 'GO:0002758']	['PTPN22', 'NFKBIA', 'TICAM2', 'MAP3K7', 'TRAF6', 'TNIP2', 'PELI1', 'CD14', 'CREBBP', 'TNFAIP3', 'IRAK1', 'TLR4', 'IKBKB']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
282	282	REAC	REAC:R-HSA-937039	IRAK1 recruits IKK complex	2.5546984824869853e-13	True	IRAK1 recruits IKK complex	14	136	8	17376	0.0588235294117647	0.5714285714285714	query_1	['REAC:R-HSA-166058', 'REAC:R-HSA-975871']	['IKBKG', 'UBE2V1', 'TRAF6', 'UBE2N', 'PELI1', 'IRAK1', 'CHUK', 'IKBKB']	0	0
283	283	REAC	REAC:R-HSA-975144	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	2.5546984824869853e-13	True	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	14	136	8	17376	0.0588235294117647	0.5714285714285714	query_1	['REAC:R-HSA-975138']	['IKBKG', 'UBE2V1', 'TRAF6', 'UBE2N', 'PELI1', 'IRAK1', 'CHUK', 'IKBKB']	0	0
284	284	GO:BP	GO:0001836	release of cytochrome c from mitochondria	2.647753004626093e-13	True	"""The process that results in the movement of cytochrome c from the mitochondrial intermembrane space into the cytosol, which is part of the apoptotic signaling pathway and leads to caspase activation."" [GOC:add, GOC:mah, GOC:mtg_apoptosis, ISBN:0721639976, PMID:12925707, PMID:9560217]"	56	136	12	17376	0.088235294117647	0.2142857142857142	query_1	['GO:0008637', 'GO:0097190']	['BCL2L11', 'BCL2L1', 'BCL2', 'BBC3', 'TP53', 'BAD', 'PYCARD', 'BAK1', 'SFN', 'BAX', 'BID', 'AKT1']	0	0
285	285	GO:BP	GO:0050729	positive regulation of inflammatory response	2.969499552046848e-13	True	"""Any process that activates or increases the frequency, rate or extent of the inflammatory response."" [GOC:ai]"	140	136	16	17376	0.1176470588235294	0.1142857142857142	query_1	['GO:0006954', 'GO:0031349', 'GO:0032103', 'GO:0050727']	['CASP1', 'NLRC4', 'NFKBIA', 'NLRP3', 'RIPK1', 'TNIP1', 'NLRP1', 'TNFRSF1A', 'LTA', 'MEFV', 'PYCARD', 'APP', 'AIM2', 'TRADD', 'TLR4', 'TNF']	0	0
286	286	GO:BP	GO:0071704	organic substance metabolic process	3.807929372327932e-13	True	"""The chemical reactions and pathways involving an organic substance, any molecular entity containing carbon."" [GOC:mah]"	9976	136	119	17376	0.875	0.0119286287089013	query_1	['GO:0008152']	['SHMT2', 'FBXW7', 'FKBP5', 'RBX1', 'FBXW11', 'CUL3', 'CUL4A', 'TAB2', 'CASP1', 'PTPN22', 'CASP10', 'NFKBIE', 'HSP90AA1', 'IKBKG', 'NFKB1', 'TAX1BP1', 'BTRC', 'IRAK4', 'OPTN', 'HSPA1A', 'CARD8', 'DNAJA4', 'UBE2V1', 'RBCK1', 'HTT', 'BIRC2', 'NFKBIB', 'HSPH1', 'REL', 'MAP3K8', 'NLRC4', 'BCL2L11', 'CUL1', 'NFKBIA', 'FADD', 'TAB1', 'SPOP', 'NLRP2', 'TICAM2', 'TANK', 'SNX33', 'FOXO3', 'MYD88', 'LIPF', 'CDC37', 'FAS', 'MAP3K14', 'IKBKE', 'COG7', 'RNF31', 'MAP3K7', 'NLRP3', 'BCL2', 'RIPK1', 'MALT1', 'TNIP1', 'BIRC3', 'BBC3', 'CASP5', 'NLRP1', 'ABRAXAS2', 'IRAK2', 'SHMT1', 'IRF7', 'TNFRSF1A', 'TRAF3', 'RELB', 'IRAK3', 'SKP1', 'TP53', 'SARM1', 'LRSAM1', 'SHARPIN', 'BRCC3', 'TRAF2', 'PYDC2', 'LTA', 'PTGES3', 'MEFV', 'RELA', 'BABAM2', 'TICAM1', 'TBK1', 'BCL10', 'CARD11', 'BAD', 'TRAF6', 'TNIP2', 'PYCARD', 'TNFRSF1B', 'BAK1', 'APP', 'XPNPEP3', 'UBE2N', 'SFN', 'AIM2', 'BAX', 'PELI1', 'CD14', 'FASLG', 'GSK3B', 'CREBBP', 'TNFSF14', 'CAND1', 'HSPA8', 'NFKB2', 'LTB', 'TNFAIP3', 'TRADD', 'CFLAR', 'IRAK1', 'CHUK', 'HSP90AB1', 'BID', 'TLR4', 'IKBKB', 'TNF', 'CASP8', 'AKT1']	['PTPN22', 'FAS', 'COG7', 'BRCC3']	['Vogt-Koyanagi-Harada disease', 'Vogt-Koyanagi-Harada disease', 'COG7-CDG', 'Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
287	287	GO:CC	GO:0097136	Bcl-2 family protein complex	4.1799021214049803e-13	True	"""A protein complex that consists of members of the Bcl-2 family of anti- and proapoptotic regulators. Bcl-2 proteins respond to cues from various forms of intracellular stress, such as DNA damage or cytokine deprivation, and interact with opposing family members to determine whether or not the caspase proteolytic cascade should be unleashed."" [GOC:so, PMID:14634621]"	12	136	8	17376	0.0588235294117647	0.6666666666666666	query_1	['GO:0032991']	['BCL2L11', 'BCL2L1', 'MCL1', 'BCL2', 'BBC3', 'BAD', 'BAK1', 'BAX']	0	0
288	288	REAC	REAC:R-HSA-2562578	TRIF-mediated programmed cell death	4.1815681993746077e-13	True	TRIF-mediated programmed cell death	9	136	7	17376	0.0514705882352941	0.7777777777777778	query_1	['REAC:R-HSA-937061']	['FADD', 'TICAM2', 'RIPK1', 'TICAM1', 'CD14', 'TLR4', 'CASP8']	0	0
289	289	GO:BP	GO:0031401	positive regulation of protein modification process	4.597226767860156e-13	True	"""Any process that activates or increases the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]"	932	136	34	17376	0.25	0.0364806866952789	query_1	['GO:0031399', 'GO:0036211', 'GO:0051247']	['FBXW7', 'RBX1', 'CUL3', 'TAB2', 'PTPN22', 'HSP90AA1', 'BTRC', 'UBE2V1', 'BIRC2', 'TAB1', 'TANK', 'FAS', 'MAP3K7', 'BCL2', 'RIPK1', 'MALT1', 'TNIP1', 'BIRC3', 'TNFRSF1A', 'SKP1', 'TP53', 'TRAF2', 'TICAM1', 'TBK1', 'BCL10', 'TRAF6', 'APP', 'UBE2N', 'PELI1', 'IRAK1', 'HSP90AB1', 'TLR4', 'TNF', 'AKT1']	['PTPN22', 'FAS']	['Vogt-Koyanagi-Harada disease', 'Vogt-Koyanagi-Harada disease']
290	290	GO:BP	GO:0031398	positive regulation of protein ubiquitination	4.624039862813916e-13	True	"""Any process that activates or increases the frequency, rate or extent of the addition of ubiquitin groups to a protein."" [GOC:mah]"	119	136	15	17376	0.1102941176470588	0.1260504201680672	query_1	['GO:0016567', 'GO:0031396', 'GO:1903322']	['FBXW7', 'RBX1', 'CUL3', 'PTPN22', 'BTRC', 'UBE2V1', 'BIRC2', 'MALT1', 'BIRC3', 'SKP1', 'TICAM1', 'BCL10', 'TRAF6', 'UBE2N', 'PELI1']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
291	291	GO:CC	GO:0140535	intracellular protein-containing complex	4.7437389649432e-13	True	"""A protein-containing complex located intracellularly."" [GOC:pg]"	896	136	34	17376	0.25	0.0379464285714285	query_1	['GO:0032991']	['FBXW7', 'RBX1', 'FBXW11', 'CUL3', 'CUL4A', 'STIP1', 'IKBKG', 'NFKB1', 'BTRC', 'UBE2V1', 'RBCK1', 'CUL1', 'NFKBIA', 'SPOP', 'CDC37', 'RNF31', 'MAP3K7', 'MALT1', 'TRAF3', 'SKP1', 'SHARPIN', 'BRCC3', 'TRAF2', 'PTGES3', 'BABAM2', 'BCL10', 'CARD11', 'UBE2N', 'GSK3B', 'CREBBP', 'CAND1', 'HSPA8', 'NFKB2', 'HSP90AB1']	['BRCC3']	['Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
292	292	GO:BP	GO:0070231	T cell apoptotic process	5.077746034583773e-13	True	"""Any apoptotic process in a T cell, a type of lymphocyte whose defining characteristic is the expression of a T cell receptor complex."" [CL:0000084, GOC:add, GOC:mtg_apoptosis, ISBN:0781765196]"	59	136	12	17376	0.088235294117647	0.2033898305084746	query_1	['GO:0070227']	['BCL2L11', 'FADD', 'FAS', 'BCL2', 'RIPK1', 'BBC3', 'TP53', 'BCL10', 'BAK1', 'BAX', 'FASLG', 'AKT1']	['FAS']	['Vogt-Koyanagi-Harada disease']
293	293	GO:BP	GO:0032479	regulation of type I interferon production	6.732805328478264e-13	True	"""Any process that modulates the frequency, rate, or extent of interferon type I production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, GOC:mah]"	99	136	14	17376	0.1029411764705882	0.1414141414141414	query_1	['GO:0001817', 'GO:0032606']	['PTPN22', 'HSP90AA1', 'REL', 'MYD88', 'IRF7', 'TRAF3', 'RELB', 'TICAM1', 'TBK1', 'PYCARD', 'CD14', 'IRAK1', 'CHUK', 'TLR4']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
294	294	GO:BP	GO:0032606	type I interferon production	6.732805328478264e-13	True	"""The appearance of type I interferon due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."" [GOC:add, ISBN:0126896631, PMID:15546383, PMID:16681834]"	99	136	14	17376	0.1029411764705882	0.1414141414141414	query_1	['GO:0001816']	['PTPN22', 'HSP90AA1', 'REL', 'MYD88', 'IRF7', 'TRAF3', 'RELB', 'TICAM1', 'TBK1', 'PYCARD', 'CD14', 'IRAK1', 'CHUK', 'TLR4']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
295	295	GO:BP	GO:0031326	regulation of cellular biosynthetic process	6.82648844717234e-13	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells."" [GOC:mah]"	3716	136	69	17376	0.5073529411764706	0.0185683530678148	query_1	['GO:0009889', 'GO:0031323', 'GO:0044249']	['SHMT2', 'FBXW7', 'FBXW11', 'CUL3', 'NFKBIE', 'HSP90AA1', 'IKBKG', 'NFKB1', 'TAX1BP1', 'BTRC', 'HSPA1A', 'CARD8', 'UBE2V1', 'RBCK1', 'BIRC2', 'NFKBIB', 'REL', 'NLRC4', 'NFKBIA', 'FADD', 'NLRP2', 'FOXO3', 'MYD88', 'IKBKE', 'RNF31', 'MAP3K7', 'NLRP3', 'RIPK1', 'MALT1', 'TNIP1', 'IRAK2', 'SHMT1', 'IRF7', 'TNFRSF1A', 'TRAF3', 'RELB', 'IRAK3', 'TP53', 'TRAF2', 'PYDC2', 'PTGES3', 'RELA', 'TICAM1', 'TBK1', 'BCL10', 'CARD11', 'TRAF6', 'TNIP2', 'PYCARD', 'TNFRSF1B', 'APP', 'UBE2N', 'AIM2', 'PELI1', 'FASLG', 'CREBBP', 'CAND1', 'HSPA8', 'NFKB2', 'TNFAIP3', 'TRADD', 'CFLAR', 'IRAK1', 'CHUK', 'HSP90AB1', 'TLR4', 'IKBKB', 'TNF', 'AKT1']	0	0
296	296	GO:BP	GO:1901214	regulation of neuron death	7.496813400711412e-13	True	"""Any process that modulates the frequency, rate or extent of neuron death."" [GOC:rph, GOC:TermGenie]"	311	136	21	17376	0.1544117647058823	0.067524115755627	query_1	['GO:0010941', 'GO:0070997']	['FBXW7', 'IKBKG', 'BCL2L11', 'BCL2L1', 'MCL1', 'FOXO3', 'BCL2', 'BBC3', 'TP53', 'SARM1', 'TRAF2', 'TBK1', 'BAD', 'TNFRSF1B', 'BAX', 'FASLG', 'GSK3B', 'TLR4', 'TNF', 'CASP8', 'AKT1']	0	0
297	297	GO:BP	GO:2001141	regulation of RNA biosynthetic process	7.682341248804179e-13	True	"""Any process that modulates the frequency, rate or extent of RNA biosynthetic process."" [GOC:dph]"	3159	136	63	17376	0.4632352941176471	0.0199430199430199	query_1	['GO:0010556', 'GO:0031326', 'GO:0032774', 'GO:0051252']	['FBXW11', 'CUL3', 'NFKBIE', 'IKBKG', 'NFKB1', 'TAX1BP1', 'BTRC', 'HSPA1A', 'CARD8', 'UBE2V1', 'RBCK1', 'BIRC2', 'NFKBIB', 'REL', 'NLRC4', 'NFKBIA', 'FADD', 'NLRP2', 'FOXO3', 'MYD88', 'IKBKE', 'RNF31', 'MAP3K7', 'NLRP3', 'RIPK1', 'MALT1', 'TNIP1', 'IRAK2', 'IRF7', 'TNFRSF1A', 'TRAF3', 'RELB', 'IRAK3', 'TP53', 'TRAF2', 'PYDC2', 'RELA', 'TICAM1', 'TBK1', 'BCL10', 'CARD11', 'TRAF6', 'TNIP2', 'PYCARD', 'TNFRSF1B', 'APP', 'UBE2N', 'AIM2', 'PELI1', 'FASLG', 'CREBBP', 'CAND1', 'HSPA8', 'NFKB2', 'TNFAIP3', 'TRADD', 'CFLAR', 'IRAK1', 'CHUK', 'TLR4', 'IKBKB', 'TNF', 'AKT1']	0	0
298	298	GO:BP	GO:0043066	negative regulation of apoptotic process	8.347875646274633e-13	True	"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell death by apoptotic process."" [GOC:jl, GOC:mtg_apoptosis]"	837	136	32	17376	0.2352941176470588	0.038231780167264	query_1	['GO:0006915', 'GO:0042981', 'GO:0043069']	['NFKB1', 'TAX1BP1', 'HSPA1A', 'HTT', 'BIRC2', 'BCL2L1', 'FADD', 'MCL1', 'FAS', 'BCL2', 'RIPK1', 'MALT1', 'BIRC3', 'IRF7', 'TP53', 'TRAF2', 'RELA', 'BABAM2', 'BCL10', 'BAD', 'TNIP2', 'BAK1', 'SFN', 'BAX', 'GSK3B', 'TNFSF14', 'TNFAIP3', 'CFLAR', 'HSP90AB1', 'BID', 'TNF', 'AKT1']	['FAS']	['Vogt-Koyanagi-Harada disease']
299	299	REAC	REAC:R-HSA-9664424	Cell recruitment (pro-inflammatory response)	1.155489690915506e-12	True	Cell recruitment (pro-inflammatory response)	25	136	9	17376	0.0661764705882353	0.36	query_1	['REAC:R-HSA-9658195']	['PSTPIP1', 'CASP1', 'NFKB1', 'MEFV', 'RELA', 'PYCARD', 'APP', 'NFKB2', 'HSP90AB1']	0	0
300	300	REAC	REAC:R-HSA-9660826	Purinergic signaling in leishmaniasis infection	1.155489690915506e-12	True	Purinergic signaling in leishmaniasis infection	25	136	9	17376	0.0661764705882353	0.36	query_1	['REAC:R-HSA-9664424']	['PSTPIP1', 'CASP1', 'NFKB1', 'MEFV', 'RELA', 'PYCARD', 'APP', 'NFKB2', 'HSP90AB1']	0	0
301	301	GO:BP	GO:0070423	nucleotide-binding oligomerization domain containing signaling pathway	1.167812049636617e-12	True	"""The series of molecular signals initiated by the binding of a ligand (such as a bacterial peptidoglycan) to a cytoplasmic nucleotide-binding oligomerization domain containing (NOD) protein receptor, and ending with regulation of a downstream cellular process."" [GOC:add, PMID:17944960, PMID:18585455]"	23	136	9	17376	0.0661764705882353	0.391304347826087	query_1	['GO:0002753', 'GO:0035872']	['PTPN22', 'HSPA1A', 'BIRC2', 'NFKBIA', 'MAP3K7', 'BIRC3', 'RELA', 'TNFAIP3', 'TLR4']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
302	302	GO:BP	GO:0044546	NLRP3 inflammasome complex assembly	1.276319630763215e-12	True	"""The aggregation, arrangement and bonding together of a set of components to form the NLRP3 inflammasome complex, occurring at the level of an individual cell."" [GOC:jl, PMID:21048113]"	34	136	10	17376	0.0735294117647058	0.2941176470588235	query_1	['GO:0140632']	['PTPN22', 'CARD8', 'MYD88', 'NLRP3', 'BRCC3', 'PYDC2', 'MEFV', 'PYCARD', 'AIM2', 'TLR4']	['PTPN22', 'BRCC3']	['Vogt-Koyanagi-Harada disease', 'Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome']
303	303	REAC	REAC:R-HSA-5218900	CASP8 activity is inhibited	1.304287283131648e-12	True	CASP8 activity is inhibited	10	136	7	17376	0.0514705882352941	0.7	query_1	['REAC:R-HSA-5675482']	['FADD', 'FAS', 'RIPK1', 'TRAF2', 'FASLG', 'TRADD', 'CASP8']	['FAS']	['Vogt-Koyanagi-Harada disease']
304	304	REAC	REAC:R-HSA-69416	Dimerization of procaspase-8	1.304287283131648e-12	True	Dimerization of procaspase-8	10	136	7	17376	0.0514705882352941	0.7	query_1	['REAC:R-HSA-140534']	['FADD', 'FAS', 'RIPK1', 'TRAF2', 'FASLG', 'TRADD', 'CASP8']	['FAS']	['Vogt-Koyanagi-Harada disease']
305	305	REAC	REAC:R-HSA-3371378	Regulation by c-FLIP	1.304287283131648e-12	True	Regulation by c-FLIP	10	136	7	17376	0.0514705882352941	0.7	query_1	['REAC:R-HSA-140534']	['FADD', 'FAS', 'RIPK1', 'TRAF2', 'FASLG', 'TRADD', 'CASP8']	['FAS']	['Vogt-Koyanagi-Harada disease']
306	306	GO:BP	GO:0008637	apoptotic mitochondrial changes	1.318750682406987e-12	True	"""The morphological and physiological alterations undergone by mitochondria during apoptosis."" [GOC:mah, GOC:mtg_apoptosis]"	104	136	14	17376	0.1029411764705882	0.1346153846153846	query_1	['GO:0006915', 'GO:0007005']	['HSPA1A', 'BCL2L11', 'BCL2L1', 'BCL2', 'BBC3', 'TP53', 'BAD', 'PYCARD', 'BAK1', 'SFN', 'BAX', 'GSK3B', 'BID', 'AKT1']	0	0
307	307	GO:BP	GO:0044248	cellular catabolic process	1.649737933234475e-12	True	"""The chemical reactions and pathways resulting in the breakdown of substances, carried out by individual cells."" [GOC:jl]"	1429	136	41	17376	0.3014705882352941	0.0286913925822253	query_1	['GO:0009056', 'GO:0044237']	['SHMT2', 'FBXW7', 'TAB2', 'PTPN22', 'HSP90AA1', 'IKBKG', 'TAX1BP1', 'OPTN', 'HSPA1A', 'TAB3', 'HTT', 'BCL2L11', 'BCL2L1', 'MCL1', 'SNX33', 'FOXO3', 'MYD88', 'CDC37', 'RAB8A', 'IKBKE', 'RNF31', 'MAP3K7', 'BCL2', 'SHMT1', 'TP53', 'SARM1', 'LRSAM1', 'TRAF2', 'MEFV', 'TBC1D17', 'TICAM1', 'TBK1', 'BAD', 'PYCARD', 'TNFRSF1B', 'APP', 'BAX', 'GSK3B', 'HSPA8', 'TNF', 'AKT1']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
308	308	GO:BP	GO:0035872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	1.8219887036978068e-12	True	"""The series of molecular signals initiated by a ligand binding to a nucleotide-binding domain, leucine rich repeat containing receptor (NLR), and ending with the regulation of a downstream cellular process. NLRs are cytoplasmic receptors defined by their tripartite domain architecture that contains: a variable C-terminus, a middle nucleotide-binding domain, and a LRR domain that is variable in the repeats composition and number."" [GOC:sj, PMID:18280719]"	24	136	9	17376	0.0661764705882353	0.375	query_1	['GO:0030522']	['PTPN22', 'HSPA1A', 'BIRC2', 'NFKBIA', 'MAP3K7', 'BIRC3', 'RELA', 'TNFAIP3', 'TLR4']	['PTPN22']	['Vogt-Koyanagi-Harada disease']
